business_name,date,score,result,description,type
FA0004030,20160114,,PASS,,routine
FA0004039,20151208,,PASS,,routine
FA0004045,20160122,,PASS,,routine
FA0004047,20160111,,PASS,,routine
FA0004049,20160105,,PASS,,routine
FA0004050,20151015,,PASS,,routine
FA0004063,20151217,,PASS,,routine
FA0004065,20160128,,PASS,,routine
FA0004072,20160209,,PASS,,routine
FA0004074,20160119,,PASS,,routine
FA0004077,20160114,,PASS,,routine
FA0004087,20151229,,PASS,,routine
FA0004106,20160202,,PASS,,routine
FA0004107,20160202,,PASS,,routine
FA0004114,20160126,,PASS,,routine
FA0004157,20151110,,PASS,,routine
FA0004163,20151019,,PASS,,routine
FA0004163,20151019,,PASS,,routine
FA0004165,20151105,,PASS,,routine
FA0004166,20151123,,PASS,,routine
FA0004185,20151030,,PASS,,routine
FA0004185,20151030,,PASS,,routine
FA0004190,20160203,,PASS,,routine
FA0004194,20151106,,PASS,,routine
FA0004195,20160107,,PASS,,routine
FA0004198,20160119,,PASS,,routine
FA0004198,20160119,,PASS,,routine
FA0004199,20151124,,PASS,,routine
FA0004215,20151112,,PASS,,routine
FA0004216,20151202,,PASS,,routine
FA0004229,20160201,,PASS,,routine
FA0004231,20151223,,PASS,,routine
FA0004232,20151116,,PASS,,routine
FA0004234,20151228,,PASS,,routine
FA0004238,20160111,,PASS,,routine
FA0004271,20151105,,PASS,,routine
FA0004288,20160209,,PASS,,routine
FA0004292,20151109,,PASS,,routine
FA0004294,20151020,,PASS,,routine
FA0004295,20160122,,PASS,,routine
FA0004297,20151030,,PASS,,routine
FA0004298,20151030,,PASS,,routine
FA0004299,20151002,,PASS,,routine
FA0004313,20150917,,PASS,,routine
FA0004317,20151222,,PASS,,routine
FA0004320,20151013,,PASS,,routine
FA0004328,20151021,,PASS,,routine
FA0004332,20151215,,PASS,,routine
FA0004333,20151014,,PASS,,routine
FA0004338,20160115,,PASS,,routine
FA0004347,20160201,,PASS,,routine
FA0004348,20160210,,PASS,,routine
FA0004351,20151120,,PASS,,routine
FA0004352,20151209,,PASS,,routine
FA0004355,20151209,,PASS,,routine
FA0004356,20151023,,PASS,,routine
FA0004367,20151215,,PASS,,routine
FA0004367,20151215,,PASS,,routine
FA0004368,20150821,,PASS,,routine
FA0004375,20160125,,PASS,,routine
FA0004378,20151201,,PASS,,routine
FA0004381,20160107,,PASS,,routine
FA0004383,20151204,,PASS,,routine
FA0004384,20151016,,PASS,,routine
FA0004386,20151204,,PASS,,routine
FA0004390,20151130,,PASS,,routine
FA0004392,20151118,,PASS,,routine
FA0004397,20151130,,PASS,,routine
FA0004399,20160105,,PASS,,routine
FA0004401,20151202,,PASS,,routine
FA0004405,20160126,,PASS,,routine
FA0004410,20160210,,PASS,,routine
FA0004421,20160209,,PASS,,routine
FA0004423,20160125,,PASS,,routine
FA0004454,20151106,,PASS,,routine
FA0004454,20151106,,PASS,,routine
FA0004454,20151106,,PASS,,routine
FA0004457,20160205,,PASS,,routine
FA0004460,20150928,,PASS,,routine
FA0004476,20160203,,PASS,,routine
FA0004478,20151008,,PASS,,routine
FA0004479,20160203,,PASS,,routine
FA0004481,20160129,,PASS,,routine
FA0004490,20160114,,PASS,,routine
FA0004510,20151223,,PASS,,routine
FA0004511,20151116,,PASS,,routine
FA0004531,20151208,,PASS,,routine
FA0004535,20151222,,PASS,,routine
FA0004535,20151222,,PASS,,routine
FA0004536,20160114,,PASS,,routine
FA0004537,20151204,,PASS,,routine
FA0004539,20151215,,PASS,,routine
FA0004540,20151204,,PASS,,routine
FA0004541,20151209,,PASS,,routine
FA0004542,20151215,,PASS,,routine
FA0004554,20151020,,PASS,,routine
FA0004560,20160114,,PASS,,routine
FA0004594,20160202,,PASS,,routine
FA0004618,20160203,,PASS,,routine
FA0004618,20160203,,PASS,,routine
FA0004619,20160113,,PASS,,routine
FA0004620,20160106,,PASS,,routine
FA0004624,20160106,,PASS,,routine
FA0004633,20160107,,PASS,,routine
FA0004646,20160210,,PASS,,routine
FA0004646,20160210,,PASS,,routine
FA0004650,20151228,,PASS,,routine
FA0004654,20151021,,PASS,,routine
FA0004655,20160113,,PASS,,routine
FA0004656,20151103,,PASS,,routine
FA0004657,20160107,,PASS,,routine
FA0004658,20151015,,PASS,,routine
FA0004660,20160122,,PASS,,routine
FA0004661,20151211,,PASS,,routine
FA0004662,20160112,,PASS,,routine
FA0004682,20160113,,PASS,,routine
FA0004682,20151031,,PASS,,routine
FA0004682,20151031,,PASS,,routine
FA0004741,20160119,,PASS,,routine
FA0004742,20160104,,PASS,,routine
FA0004744,20151112,,PASS,,routine
FA0004750,20151229,,PASS,,routine
FA0004763,20160111,,PASS,,routine
FA0004772,20160129,,PASS,,routine
FA0004788,20151009,,PASS,,routine
FA0004800,20160204,,PASS,,routine
FA0004805,20160112,,PASS,,routine
FA0004806,20150817,,PASS,,routine
FA0004807,20160107,,PASS,,routine
FA0004808,20151214,,PASS,,routine
FA0004809,20160107,,PASS,,routine
FA0004815,20160119,,PASS,,routine
FA0004822,20160121,,PASS,,routine
FA0004824,20160113,,PASS,,routine
FA0004827,20160205,,PASS,,routine
FA0004828,20151028,,PASS,,routine
FA0004828,20151028,,PASS,,routine
FA0004831,20160106,,PASS,,routine
FA0004834,20151028,,PASS,,routine
FA0004837,20160210,,PASS,,routine
FA0004840,20160112,,PASS,,routine
FA0004841,20151214,,PASS,,routine
FA0004857,20151020,,PASS,,routine
FA0004858,20160201,,PASS,,routine
FA0004859,20160120,,PASS,,routine
FA0004860,20151202,,PASS,,routine
FA0004868,20151109,,PASS,,routine
FA0004869,20151203,,PASS,,routine
FA0004870,20151221,,PASS,,routine
FA0004873,20160122,,PASS,,routine
FA0004879,20160108,,PASS,,routine
FA0004883,20160210,,PASS,,routine
FA0004890,20151208,,PASS,,routine
FA0004891,20160105,,PASS,,routine
FA0004893,20151202,,PASS,,routine
FA0004896,20160122,,PASS,,routine
FA0004898,20160121,,PASS,,routine
FA0004899,20160126,,PASS,,routine
FA0004904,20151130,,PASS,,routine
FA0004906,20151015,,PASS,,routine
FA0004908,20151001,,PASS,,routine
FA0004909,20160119,,PASS,,routine
FA0004910,20160208,,PASS,,routine
FA0004912,20151124,,PASS,,routine
FA0004918,20151125,,PASS,,routine
FA0004920,20160104,,PASS,,routine
FA0004922,20160108,,PASS,,routine
FA0004928,20160113,,PASS,,routine
FA0004930,20160108,,PASS,,routine
FA0004941,20160112,,PASS,,routine
FA0004944,20160113,,PASS,,routine
FA0004948,20160108,,PASS,,routine
FA0004958,20160112,,PASS,,routine
FA0004959,20160112,,PASS,,routine
FA0004961,20160127,,PASS,,routine
FA0004962,20160127,,PASS,,routine
FA0004963,20151030,,PASS,,routine
FA0004968,20151030,,PASS,,routine
FA0004986,20160210,,PASS,,routine
FA0004987,20160209,,PASS,,routine
FA0004989,20160111,,PASS,,routine
FA0004990,20160120,,PASS,,routine
FA0004993,20160209,,PASS,,routine
FA0005000,20160108,,PASS,,routine
FA0005002,20151222,,PASS,,routine
FA0005004,20160107,,PASS,,routine
FA0005005,20151209,,PASS,,routine
FA0005008,20151112,,PASS,,routine
FA0005035,20151106,,PASS,,routine
FA0005039,20160112,,PASS,,routine
FA0005043,20160203,,PASS,,routine
FA0005043,20160203,,PASS,,routine
FA0005044,20151006,,PASS,,routine
FA0005045,20151228,,PASS,,routine
FA0005052,20160209,,PASS,,routine
FA0005052,20160209,,PASS,,routine
FA0005053,20151123,,PASS,,routine
FA0005061,20151113,,PASS,,routine
FA0005062,20160115,,PASS,,routine
FA0005065,20151208,,PASS,,routine
FA0005066,20151210,,PASS,,routine
FA0005067,20151015,,PASS,,routine
FA0005085,20151112,,PASS,,routine
FA0005091,20151215,,PASS,,routine
FA0005094,20151229,,PASS,,routine
FA0005108,20151105,,PASS,,routine
FA0005109,20160201,,PASS,,routine
FA0005122,20151211,,PASS,,routine
FA0005129,20151124,,PASS,,routine
FA0005135,20151027,,PASS,,routine
FA0005137,20160127,,PASS,,routine
FA0005147,20151105,,PASS,,routine
FA0005161,20151210,,PASS,,routine
FA0005162,20160128,,PASS,,routine
FA0005178,20160104,,PASS,,routine
FA0005192,20151023,,PASS,,routine
FA0005194,20160107,,PASS,,routine
FA0005212,20160120,,PASS,,routine
FA0005236,20160111,,PASS,,routine
FA0005240,20160107,,PASS,,routine
FA0005242,20160105,,PASS,,routine
FA0005264,20151210,,PASS,,routine
FA0005299,20151028,,PASS,,routine
FA0005300,20160127,,PASS,,routine
FA0005305,20160126,,PASS,,routine
FA0005306,20160128,,PASS,,routine
FA0005308,20160202,,PASS,,routine
FA0005309,20151110,,PASS,,routine
FA0005320,20151202,,PASS,,routine
FA0005325,20151228,,PASS,,routine
FA0005333,20151204,,PASS,,routine
FA0005344,20160204,,PASS,,routine
FA0005356,20151102,,PASS,,routine
FA0005365,20160119,,PASS,,routine
FA0005365,20160119,,PASS,,routine
FA0005368,20160125,,PASS,,routine
FA0005369,20160114,,PASS,,routine
FA0005370,20151112,,PASS,,routine
FA0005371,20160104,,PASS,,routine
FA0005372,20160104,,PASS,,routine
FA0005378,20160104,,PASS,,routine
FA0005379,20140522,,PASS,,routine
FA0005382,20160120,,PASS,,routine
FA0005383,20160126,,PASS,,routine
FA0005387,20160125,,PASS,,routine
FA0005390,20150827,,PASS,,routine
FA0005395,20151208,,PASS,,routine
FA0005396,20151208,,PASS,,routine
FA0005404,20160104,,PASS,,routine
FA0005407,20151210,,PASS,,routine
FA0005408,20151203,,PASS,,routine
FA0005411,20151230,,PASS,,routine
FA0005413,20151118,,PASS,,routine
FA0005427,20160127,,PASS,,routine
FA0005429,20151130,,PASS,,routine
FA0005434,20151215,,PASS,,routine
FA0005436,20151202,,PASS,,routine
FA0005436,20151202,,PASS,,routine
FA0005438,20151130,,PASS,,routine
FA0005439,20160104,,PASS,,routine
FA0005444,20160201,,PASS,,routine
FA0005448,20151203,,PASS,,routine
FA0005454,20160111,,PASS,,routine
FA0005456,20160111,,PASS,,routine
FA0005457,20151202,,PASS,,routine
FA0005458,20151202,,PASS,,routine
FA0005467,20151202,,PASS,,routine
FA0005478,20151007,,PASS,,routine
FA0005503,20151130,,PASS,,routine
FA0005503,20151130,,PASS,,routine
FA0005503,20151210,,PASS,,routine
FA0005506,20151014,,PASS,,routine
FA0005510,20151001,,PASS,,routine
FA0005525,20151207,,PASS,,routine
FA0005546,20160203,,PASS,,routine
FA0005565,20160209,,PASS,,routine
FA0005575,20151223,,PASS,,routine
FA0005610,20151211,,PASS,,routine
FA0005622,20160205,,PASS,,routine
FA0005623,20160204,,PASS,,routine
FA0005639,20160125,,PASS,,routine
FA0005640,20160120,,PASS,,routine
FA0005640,20160120,,PASS,,routine
FA0005641,20160128,,PASS,,routine
FA0005643,20160113,,PASS,,routine
FA0005644,20151105,,PASS,,routine
FA0005645,20151016,,PASS,,routine
FA0005651,20151130,,PASS,,routine
FA0005652,20160112,,PASS,,routine
FA0005653,20150930,,PASS,,routine
FA0005653,20150930,,PASS,,routine
FA0005672,20151222,,PASS,,routine
FA0005679,20151112,,PASS,,routine
FA0005680,20160129,,PASS,,routine
FA0005706,20151113,,PASS,,routine
FA0005714,20160203,,PASS,,routine
FA0005715,20160203,,PASS,,routine
FA0005719,20160125,,PASS,,routine
FA0005721,20151116,,PASS,,routine
FA0005723,20160125,,PASS,,routine
FA0005725,20150923,,PASS,,routine
FA0005727,20151110,,PASS,,routine
FA0005729,20160127,,PASS,,routine
FA0005731,20151119,,PASS,,routine
FA0005733,20151026,,PASS,,routine
FA0005740,20151107,,PASS,,routine
FA0005750,20150925,,PASS,,routine
FA0005752,20160204,,PASS,,routine
FA0005766,20151103,,PASS,,routine
FA0005770,20151103,,PASS,,routine
FA0005770,20151103,,PASS,,routine
FA0005770,20151103,,PASS,,routine
FA0005771,20151124,,PASS,,routine
FA0005811,20160210,,PASS,,routine
FA0005813,20151217,,PASS,,routine
FA0005814,20151116,,PASS,,routine
FA0005825,20160209,,PASS,,routine
FA0005826,20151221,,PASS,,routine
FA0005856,20160204,,PASS,,routine
FA0005862,20160201,,PASS,,routine
FA0005893,20160121,,PASS,,routine
FA0005894,20151118,,PASS,,routine
FA0005903,20160210,,PASS,,routine
FA0005904,20151002,,PASS,,routine
FA0005904,20151002,,PASS,,routine
FA0005906,20151118,,PASS,,routine
FA0005914,20160121,,PASS,,routine
FA0005991,20151203,,PASS,,routine
FA0006024,20160127,,PASS,,routine
FA0006030,20151208,,PASS,,routine
FA0006036,20151120,,PASS,,routine
FA0006042,20160108,,PASS,,routine
FA0006043,20151016,,PASS,,routine
FA0006045,20160108,,PASS,,routine
FA0006047,20160128,,PASS,,routine
FA0006048,20151217,,PASS,,routine
FA0006055,20160115,,PASS,,routine
FA0006057,20151202,,PASS,,routine
FA0006058,20151216,,PASS,,routine
FA0006062,20160105,,PASS,,routine
FA0006064,20160202,,PASS,,routine
FA0006067,20151222,,PASS,,routine
FA0006068,20151214,,PASS,,routine
FA0006069,20151204,,PASS,,routine
FA0006071,20151209,,PASS,,routine
FA0006072,20151215,,PASS,,routine
FA0006073,20160107,,PASS,,routine
FA0006076,20151112,,PASS,,routine
FA0006078,20151028,,PASS,,routine
FA0006080,20151105,,PASS,,routine
FA0006086,20151103,,PASS,,routine
FA0006089,20151117,,PASS,,routine
FA0006091,20151203,,PASS,,routine
FA0006094,20151105,,PASS,,routine
FA0006096,20151105,,PASS,,routine
FA0006100,20160107,,PASS,,routine
FA0006102,20151104,,PASS,,routine
FA0006103,20150924,,PASS,,routine
FA0006107,20151210,,PASS,,routine
FA0006108,20160119,,PASS,,routine
FA0006109,20151124,,PASS,,routine
FA0006111,20151103,,PASS,,routine
FA0006117,20150813,,PASS,,routine
FA0006118,20160104,,PASS,,routine
FA0006118,20160104,,PASS,,routine
FA0006121,20151105,,PASS,,routine
FA0006122,20151216,,PASS,,routine
FA0006126,20151110,,PASS,,routine
FA0006128,20151109,,PASS,,routine
FA0006129,20160111,,PASS,,routine
FA0006129,20160111,,PASS,,routine
FA0006132,20151228,,PASS,,routine
FA0006134,20151104,,PASS,,routine
FA0006135,20150930,,PASS,,routine
FA0006136,20160106,,PASS,,routine
FA0006139,20151106,,PASS,,routine
FA0006152,20150921,,PASS,,routine
FA0006159,20160105,,PASS,,routine
FA0006160,20151230,,PASS,,routine
FA0006161,20151119,,PASS,,routine
FA0006163,20160125,,PASS,,routine
FA0006164,20160128,,PASS,,routine
FA0006165,20160204,,PASS,,routine
FA0006165,20160204,,PASS,,routine
FA0006170,20160127,,PASS,,routine
FA0006172,20150804,,PASS,,routine
FA0006172,20150804,,PASS,,routine
FA0006174,20151208,,PASS,,routine
FA0006175,20150810,,PASS,,routine
FA0006182,20151118,,PASS,,routine
FA0006203,20160122,,PASS,,routine
FA0006213,20151211,,PASS,,routine
FA0006216,20151117,,PASS,,routine
FA0006217,20151204,,PASS,,routine
FA0006220,20151014,,PASS,,routine
FA0006229,20151218,,PASS,,routine
FA0006230,20151130,,PASS,,routine
FA0006233,20160108,,PASS,,routine
FA0006235,20151215,,PASS,,routine
FA0006237,20151019,,PASS,,routine
FA0006240,20160105,,PASS,,routine
FA0006241,20160125,,PASS,,routine
FA0006244,20160127,,PASS,,routine
FA0006246,20151030,,PASS,,routine
FA0006247,20160127,,PASS,,routine
FA0006250,20160127,,PASS,,routine
FA0006256,20160127,,PASS,,routine
FA0006256,20160127,,PASS,,routine
FA0006257,20151117,,PASS,,routine
FA0006268,20151023,,PASS,,routine
FA0006274,20151016,,PASS,,routine
FA0006275,20151204,,PASS,,routine
FA0006298,20151013,,PASS,,routine
FA0006299,20151201,,PASS,,routine
FA0006301,20151123,,PASS,,routine
FA0006311,20160203,,PASS,,routine
FA0006319,20160127,,PASS,,routine
FA0006321,20151216,,PASS,,routine
FA0006329,20160121,,PASS,,routine
FA0006333,20151202,,PASS,,routine
FA0006334,20160205,,PASS,,routine
FA0006335,20151124,,PASS,,routine
FA0006338,20151209,,PASS,,routine
FA0006339,20151013,,PASS,,routine
FA0006343,20151016,,PASS,,routine
FA0006350,20160128,,PASS,,routine
FA0006354,20151113,,PASS,,routine
FA0006362,20151228,,PASS,,routine
FA0006362,20151228,,PASS,,routine
FA0006380,20151216,,PASS,,routine
FA0006400,20160120,,PASS,,routine
FA0006406,20151117,,PASS,,routine
FA0006409,20151229,,PASS,,routine
FA0006410,20160129,,PASS,,routine
FA0006427,20160113,,PASS,,routine
FA0006436,20160204,,PASS,,routine
FA0006474,20160104,,PASS,,routine
FA0006475,20160104,,PASS,,routine
FA0006486,20160129,,PASS,,routine
FA0006487,20160105,,PASS,,routine
FA0006488,20151117,,PASS,,routine
FA0006493,20160106,,PASS,,routine
FA0006528,20160127,,PASS,,routine
FA0006536,20151202,,PASS,,routine
FA0006541,20151223,,PASS,,routine
FA0006542,20151223,,PASS,,routine
FA0006544,20151229,,PASS,,routine
FA0006574,20160126,,PASS,,routine
FA0006588,20160201,,PASS,,routine
FA0006589,20151006,,PASS,,routine
FA0006593,20160113,,PASS,,routine
FA0006594,20151109,,PASS,,routine
FA0006594,20151109,,PASS,,routine
FA0006594,20151109,,PASS,,routine
FA0006598,20160201,,PASS,,routine
FA0006602,20151228,,PASS,,routine
FA0006613,20151209,,PASS,,routine
FA0006623,20151021,,PASS,,routine
FA0006629,20160122,,PASS,,routine
FA0006631,20160126,,PASS,,routine
FA0006632,20160104,,PASS,,routine
FA0006643,20151223,,PASS,,routine
FA0006645,20160203,,PASS,,routine
FA0006646,20160119,,PASS,,routine
FA0006647,20160202,,PASS,,routine
FA0006656,20160203,,PASS,,routine
FA0006658,20160106,,PASS,,routine
FA0006668,20151120,,PASS,,routine
FA0006675,20151118,,PASS,,routine
FA0006677,20150921,,PASS,,routine
FA0006679,20160210,,PASS,,routine
FA0006685,20160204,,PASS,,routine
FA0006686,20151112,,PASS,,routine
FA0006687,20151030,,PASS,,routine
FA0006688,20151106,,PASS,,routine
FA0006689,20160112,,PASS,,routine
FA0006693,20160120,,PASS,,routine
FA0006694,20160210,,PASS,,routine
FA0006696,20151130,,PASS,,routine
FA0006698,20160107,,PASS,,routine
FA0006701,20151015,,PASS,,routine
FA0006702,20160208,,PASS,,routine
FA0006704,20160107,,PASS,,routine
FA0006705,20160128,,PASS,,routine
FA0006708,20151117,,PASS,,routine
FA0006720,20151007,,PASS,,routine
FA0006721,20151112,,PASS,,routine
FA0006723,20151112,,PASS,,routine
FA0006724,20160104,,PASS,,routine
FA0006726,20160111,,PASS,,routine
FA0006730,20151109,,PASS,,routine
FA0006731,20151118,,PASS,,routine
FA0006733,20151104,,PASS,,routine
FA0006733,20151104,,PASS,,routine
FA0006742,20160111,,PASS,,routine
FA0006743,20151105,,PASS,,routine
FA0006747,20150928,,PASS,,routine
FA0006753,20151030,,PASS,,routine
FA0006754,20151030,,PASS,,routine
FA0006758,20160122,,PASS,,routine
FA0006759,20160209,,PASS,,routine
FA0006760,20160202,,PASS,,routine
FA0006761,20151123,,PASS,,routine
FA0006764,20160209,,PASS,,routine
FA0006784,20160126,,PASS,,routine
FA0006787,20160209,,PASS,,routine
FA0006791,20151216,,PASS,,routine
FA0006792,20151228,,PASS,,routine
FA0006792,20151228,,PASS,,routine
FA0006819,20150923,,PASS,,routine
FA0006828,20151201,,PASS,,routine
FA0006840,20151229,,PASS,,routine
FA0006859,20160126,,PASS,,routine
FA0006862,20151116,,PASS,,routine
FA0006863,20151117,,PASS,,routine
FA0006866,20151022,,PASS,,routine
FA0006867,20151216,,PASS,,routine
FA0006884,20160108,,PASS,,routine
FA0006884,20160108,,PASS,,routine
FA0006891,20151204,,PASS,,routine
FA0006907,20151118,,PASS,,routine
FA0006910,20151210,,PASS,,routine
FA0006911,20160106,,PASS,,routine
FA0006913,20160111,,PASS,,routine
FA0006917,20160208,,PASS,,routine
FA0006933,20151228,,PASS,,routine
FA0006935,20150915,,PASS,,routine
FA0006936,20151015,,PASS,,routine
FA0006942,20151211,,PASS,,routine
FA0006943,20160205,,PASS,,routine
FA0006944,20160209,,PASS,,routine
FA0006954,20160108,,PASS,,routine
FA0007037,20160201,,PASS,,routine
FA0007054,20151119,,PASS,,routine
FA0007064,20151113,,PASS,,routine
FA0007067,20160202,,PASS,,routine
FA0007071,20160119,,PASS,,routine
FA0007074,20151222,,PASS,,routine
FA0007079,20151204,,PASS,,routine
FA0007080,20160104,,PASS,,routine
FA0007081,20160201,,PASS,,routine
FA0007091,20160119,,PASS,,routine
FA0007091,20160119,,PASS,,routine
FA0007094,20160111,,PASS,,routine
FA0007095,20160107,,PASS,,routine
FA0007408,20160204,,PASS,,routine
FA0007623,20151116,,PASS,,routine
FA0007663,20160121,,PASS,,routine
FA0007699,20151130,,PASS,,routine
FA0007699,20151130,,PASS,,routine
FA0007702,20151016,,PASS,,routine
FA0007704,20151014,,PASS,,routine
FA0007718,20160113,,PASS,,routine
FA0007727,20160106,,PASS,,routine
FA0007733,20160119,,PASS,,routine
FA0007738,20151117,,PASS,,routine
FA0007744,20160203,,PASS,,routine
FA0007763,20151030,,PASS,,routine
FA0007769,20160106,,PASS,,routine
FA0007773,20151118,,PASS,,routine
FA0007775,20151228,,PASS,,routine
FA0007787,20151208,,PASS,,routine
FA0007792,20151201,,PASS,,routine
FA0007793,20160112,,PASS,,routine
FA0007809,20160208,,PASS,,routine
FA0007810,20150916,,PASS,,routine
FA0007811,20151116,,PASS,,routine
FA0007829,20160201,,PASS,,routine
FA0007836,20160111,,PASS,,routine
FA0007837,20151113,,PASS,,routine
FA0007840,20151019,,PASS,,routine
FA0007857,20160209,,PASS,,routine
FA0007875,20151221,,PASS,,routine
FA0007877,20160108,,PASS,,routine
FA0007916,20151030,,PASS,,routine
FA0007922,20160113,,PASS,,routine
FA0007930,20160122,,PASS,,routine
FA0007937,20151215,,PASS,,routine
FA0007961,20151117,,PASS,,routine
FA0007962,20160108,,PASS,,routine
FA0007965,20160122,,PASS,,routine
FA0007972,20160105,,PASS,,routine
FA0008012,20151203,,PASS,,routine
FA0008013,20151021,,PASS,,routine
FA0008057,20151201,,PASS,,routine
FA0008059,20160204,,PASS,,routine
FA0008939,20151103,,PASS,,routine
FA0009615,20151105,,PASS,,routine
FA0010551,20151102,,PASS,,routine
FA0012271,20160202,,PASS,,routine
FA0012277,20151218,,PASS,,routine
FA0012450,20151209,,PASS,,routine
FA0012456,20151229,,PASS,,routine
FA0012462,20160118,,PASS,,routine
FA0012479,20151009,,PASS,,routine
FA0012530,20151216,,PASS,,routine
FA0012535,20151130,,PASS,,routine
FA0012537,20160106,,PASS,,routine
FA0012539,20160205,,PASS,,routine
FA0012545,20160105,,PASS,,routine
FA0012559,20151210,,PASS,,routine
FA0012566,20160126,,PASS,,routine
FA0012570,20160105,,PASS,,routine
FA0012581,20150915,,PASS,,routine
FA0012583,20151207,,PASS,,routine
FA0012585,20160107,,PASS,,routine
FA0012661,20160113,,PASS,,routine
FA0012663,20151214,,PASS,,routine
FA0012674,20151110,,PASS,,routine
FA0012677,20151222,,PASS,,routine
FA0012677,20151222,,PASS,,routine
FA0012679,20160119,,PASS,,routine
FA0012680,20151209,,PASS,,routine
FA0012722,20160120,,PASS,,routine
FA0012737,20160205,,PASS,,routine
FA0012751,20160115,,PASS,,routine
FA0012751,20160115,,PASS,,routine
FA0012751,20160115,,PASS,,routine
FA0012751,20160115,,PASS,,routine
FA0012778,20151208,,PASS,,routine
FA0012809,20151207,,PASS,,routine
FA0012813,20150923,,PASS,,routine
FA0012813,20150923,,PASS,,routine
FA0012929,20151021,,PASS,,routine
FA0012929,20151021,,PASS,,routine
FA0012936,20151222,,PASS,,routine
FA0013011,20151216,,PASS,,routine
FA0013012,20151031,,PASS,,routine
FA0013022,20151117,,PASS,,routine
FA0013048,20151123,,PASS,,routine
FA0013064,20150819,,PASS,,routine
FA0013079,20160111,,PASS,,routine
FA0013093,20151021,,PASS,,routine
FA0013138,20151105,,PASS,,routine
FA0013146,20160112,,PASS,,routine
FA0013155,20151228,,PASS,,routine
FA0013173,20151016,,PASS,,routine
FA0013182,20151029,,PASS,,routine
FA0013188,20160208,,PASS,,routine
FA0013201,20151203,,PASS,,routine
FA0013202,20160210,,PASS,,routine
FA0013249,20151230,,PASS,,routine
FA0013339,20151119,,PASS,,routine
FA0013390,20151027,,PASS,,routine
FA0013433,20151110,,PASS,,routine
FA0013439,20160127,,PASS,,routine
FA0013476,20160105,,PASS,,routine
FA0013545,20160129,,PASS,,routine
FA0013549,20160107,,PASS,,routine
FA0013579,20160202,,PASS,,routine
FA0013594,20151117,,PASS,,routine
FA0013612,20160112,,PASS,,routine
FA0013613,20151002,,PASS,,routine
FA0013613,20151002,,PASS,,routine
FA0013633,20151208,,PASS,,routine
FA0013670,20151013,,PASS,,routine
FA0013670,20151013,,PASS,,routine
FA0013671,20160209,,PASS,,routine
FA0013745,20151202,,PASS,,routine
FA0013765,20151103,,PASS,,routine
FA0013769,20151123,,PASS,,routine
FA0013782,20151030,,PASS,,routine
FA0013785,20160108,,PASS,,routine
FA0013785,20160108,,PASS,,routine
FA0013791,20160126,,PASS,,routine
FA0013793,20151026,,PASS,,routine
FA0013793,20151026,,PASS,,routine
FA0013793,20150914,,PASS,,routine
FA0013821,20151118,,PASS,,routine
FA0013867,20151102,,PASS,,routine
FA0013898,20160128,,PASS,,routine
FA0013907,20151215,,PASS,,routine
FA0013910,20151211,,PASS,,routine
FA0013925,20151029,,PASS,,routine
FA0013929,20151014,,PASS,,routine
FA0013937,20151214,,PASS,,routine
FA0013937,20151214,,PASS,,routine
FA0013937,20151214,,PASS,,routine
FA0013950,20151001,,PASS,,routine
FA0013963,20151005,,PASS,,routine
FA0013970,20151109,,PASS,,routine
FA0014053,20151117,,PASS,,routine
FA0014076,20151209,,PASS,,routine
FA0014085,20151201,,PASS,,routine
FA0014094,20151016,,PASS,,routine
FA0014095,20151113,,PASS,,routine
FA0014143,20151023,,PASS,,routine
FA0014167,20160121,,PASS,,routine
FA0014196,20151221,,PASS,,routine
FA0014213,20160107,,PASS,,routine
FA0014241,20151110,,PASS,,routine
FA0014246,20151027,,PASS,,routine
FA0014253,20151102,,PASS,,routine
FA0014276,20160204,,PASS,,routine
FA0014289,20160127,,PASS,,routine
FA0014295,20151023,,PASS,,routine
FA0014342,20160113,,PASS,,routine
FA0014357,20160120,,PASS,,routine
FA0014430,20151218,,PASS,,routine
FA0014435,20160204,,PASS,,routine
FA0014436,20160105,,PASS,,routine
FA0014438,20160129,,PASS,,routine
FA0014449,20151028,,PASS,,routine
FA0014449,20151028,,PASS,,routine
FA0014465,20160105,,PASS,,routine
FA0014468,20151023,,PASS,,routine
FA0014470,20100105,,PASS,,routine
FA0014473,20151124,,PASS,,routine
FA0014475,20151210,,PASS,,routine
FA0014476,20151230,,PASS,,routine
FA0014498,20151125,,PASS,,routine
FA0014513,20160201,,PASS,,routine
FA0014513,20160201,,PASS,,routine
FA0014530,20160201,,PASS,,routine
FA0014539,20151106,,PASS,,routine
FA0014588,20151222,,PASS,,routine
FA0014594,20151102,,PASS,,routine
FA0014620,20151204,,PASS,,routine
FA0014667,20160126,,PASS,,routine
FA0014690,20151123,,PASS,,routine
FA0014710,20160106,,PASS,,routine
FA0014724,20151013,,PASS,,routine
FA0014725,20160107,,PASS,,routine
FA0014780,20151001,,PASS,,routine
FA0014899,20151218,,PASS,,routine
FA0014913,20151002,,PASS,,routine
FA0014918,20151217,,PASS,,routine
FA0014920,20120614,,PASS,,routine
FA0015026,20160108,,PASS,,routine
FA0015027,20151021,,PASS,,routine
FA0015035,20151116,,PASS,,routine
FA0015037,20160204,,PASS,,routine
FA0015048,20160205,,PASS,,routine
FA0015051,20151116,,PASS,,routine
FA0015052,20160203,,PASS,,routine
FA0015142,20151103,,PASS,,routine
