business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
FA0045834,LE GRAND CONFECTIONARY,2580 FAIR OAKS BLVD,SACRAMENTO,CA,95826,,,+19163612125
FA0001883,R C FOOD MART,2847 BRADSHAW RD,SACRAMENTO,CA,95827,,,+19163612257
FA0001905,SUBWAY SANDWICHES & SALADS,3635 BRADSHAW RD ,SACRAMENTO,CA,95827,38.55556214,-121.3357623,+19163612606
FA0002224,P & A FOOD & LIQUOR,10152 COLOMA RD ,RANCHO CORDOVA,CA,95670,,,+19163613102
FA0013900,SEE'S CANDIES,10395 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163613221
FA0041111,LITTLE CAESARS,9416 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163613424
FA0003277,STATION DONUTS,9205 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163613700
FA0004537,DEL TACO #133,9152 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163617109
FA0003321,DOLLAR TREE STORE #1205,10337 FOLSOM BLVD,RANCHO CORDOVA,CA,95670,,,+19163617114
FA0001906,BRADSHAW DONUTS,3643 BRADSHAW RD 4H,SACRAMENTO,CA,95827,,,+19163617224
FA0001899,MCDONALD'S #17216,3560 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163618186
FA0003261,HONG KONG HOUSE,8887 FOLSOM BLVD # 1,SACRAMENTO,CA,95826,,,+19163618388
FA0003280,TOGO'S EATERY,9261 FOLSOM BLVD 700,SACRAMENTO,CA,95826,38.56339664,-121.3570105,+19163618646
FA0020161,RANCHO'S CLUB,10499 FOLSOM BLVD B,RANCHO CORDOVA,CA,95670,,,+19163619186
FA0001900,BURGER KING,3601 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163619721
FA0015179,ROYAL EUROPEAN MARKET,9791 LINCOLN VILLAGE DR A,SACRAMENTO,CA,95827,,,+19163620188
FA0002192,CORDOVA STUDENTS SNACK [CONCESSION  STAND],2339 CHASE DR,RANCHO CORDOVA,CA,95670,38.597,-121.3055361,+19163621104
FA0002191,CORDOVA SENIOR HIGH SCHOOL,2239 CHASE DR ,RANCHO CORDOVA,CA,95670,38.59999711,-121.3076811,+19163621104
FA0005196,SONNY'S MARKET,3291 MATHER FIELD RD ,RANCHO CORDOVA,CA,95670,,,+19163621151
FA0001907,I LOVE TERIYAKI,3643 BRADSHAW RD 4L,SACRAMENTO,CA,95827,,,+19163621212
FA0003336,MONTY'S LOUNGE,10493 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163621461
FA0004545,7-ELEVEN FOOD STORE #2235-24604 B,9210 KIEFER BLVD,SACRAMENTO,CA,95826,38.54690427,-121.3583785,+19163621679
FA0004542,PEKING VILLAGE,9185 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163621771
FA0004423,HACKERS BAR & GRILL,9425 JACKSON RD ,SACRAMENTO,CA,95826,,,+19163621949
FA0003263,MCDONALD'S #2990,8901 FOLSOM BLVD,SACRAMENTO,CA,95826,,,+19163621951
FA0017887,RIVERS EDGE CAFE & ESPRESSO,8740 LA RIVIERA DR STE C & D,SACRAMENTO,CA,95826,,,+19163622221
FA0003310,ANDY NGUYEN #2,10145 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163622270
FA0003325,ROUND TABLE PIZZA #573,10375 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163622348
FA0014622,STARBUCKS COFFEE #5892,3539 BRADSHAW RD ,SACRAMENTO,CA,95827,38.55867038,-121.3348076,+19163622974
FA0031964,7-ELEVEN STORE #2365 - 39425B,9199 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163623001
FA0005242,PERKO'S CAFE & GRILL,9647 MICRON AVE ,SACRAMENTO,CA,95827,,,+19163623274
FA0042766,THE SANDWICH SPOT,3328 MATHER FIELD RD,RANCHO CORDOVA,CA,95670,,,+19163623321
FA0003332,EL FAVORITO,10427 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163623340
FA0002337,DAWES WINES & SPIRITS,2724 DAWES ST,RANCHO CORDOVA,CA,95670,,,+19163623443
FA0003318,CARL'S JR RESTAURANT#8739,10311 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163624590
FA0004531,TERIYAKI CHICKEN EXPRESS,9110 KIEFER BLVD,SACRAMENTO,CA,95826,,,+19163624951
FA0003301,KOREA HOUSE,9729 FOLSOM BLVD ,SACRAMENTO,CA,95827,,,+19163625013
FA0005990,EZ STOP 1,3625 S PORT DR ,SACRAMENTO,CA,95826,,,+19163626220
FA0031933,BRADSHAW CHEVRON,3300 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163626336
FA0003266,THE PHILADELPHIA CHEESESTEAK,8963 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163626445
FA0002223,R C MOOSE LODGE #2357,10124 COLOMA RD,RANCHO CORDOVA,CA,95670,,,+19163626667
FA0043558,SUBWAY SANDWICH,9167 KIEFER BLVD STE C,SACRAMENTO,CA,95826,,,+19163627827
FA0007866,LOUIE'S COCkTAIL LOUNGE,3030 MATHER FIELD RD F,RANCHO CORDOVA,CA,95670,,,+19163629151
FA0005929,MATHER HEIGHTS SCHOOL,4370 SCHOOL RD,MATHER,CA,95655,38.545564,-121.27828,+19163629246
FA0016907,OZ KOREAN BBQ,3343 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163629292
FA0004548,T S FOOD MART,9408 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163629487
FA0003341,ECO LIQUOR & FOOD,10599 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163629729
FA0002194,RANCHO CORDOVA SCHOOL,2562 CHASSELLA WAY ,RANCHO CORDOVA,CA,95670,38.5992328,-121.295686,+19163630162
FA0003307,TUMBLEWEED BAR AND GRILL,10083 FOLSOM BLVD A,RANCHO CORDOVA,CA,95670,,,+19163630194
FA0005476,SACRAMENTO SIX,9616 OATES DR ,SACRAMENTO,CA,95827,38.56702687,-121.3391353,+19163630200
FA0005992,MUSHROOM LOUNGE,3637 S PORT DR ,SACRAMENTO,CA,95826,,,+19163630302
FA0016868,RANCHO PRODUCE MARKET,10154 COLOMA RD ,RANCHO CORDOVA,CA,95670,,,+19163630338
FA0003330,MOUNTAIN MIKE'S PIZZA,10419 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163630393
FA0003273,POWER MART,9015 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163631149
FA0004635,LA RIVIERA FAMILY PIZZA,8760 LA RIVIERA DR A,SACRAMENTO,CA,95826,,,+19163631585
FA0002226,MILLS MIDDLE SCHOOL,10439 COLOMA RD ,RANCHO CORDOVA,CA,95670,38.60374448,-121.3072716,+19163631682
FA0004629,PITCH AND FIDDLE,8704 LA RIVIERA DR ,SACRAMENTO,CA,95826,,,+19163631997
FA0005825,BURGER STATION,10361 ROCKINGHAM DR 900,SACRAMENTO,CA,95827,,,+19163632535
FA0001884,THE RINK,2900 BRADSHAW RD,SACRAMENTO,CA,95827,38.57133998,-121.3372355,+19163632643
FA0015264,KFC #263,10399 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163632661
FA0046046,ALLEN'S DONUTS,10377 FOLSOM BLVD,RANCHO CORDOVA,CA,95670,,,+19163633743
FA0003288,PEKING RESTAURANT,9529 FOLSOM BLVD A,SACRAMENTO,CA,95827,,,+19163633959
FA0032379,ROSEMONT SHELL INC.,9100 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163634083
FA0002229,SAINT JOHN VIANNEY SCHOOL,10499 COLOMA RD,RANCHO CORDOVA,CA,95670,38.60333344,-121.3017806,+19163634610
FA0040710,CASA COLOMA HLTH CARE CTR-LHCF,10410 COLOMA RD ,RANCHO CORDOVA,CA,95670,38.59778439,-121.3028929,+19163634843
FA0030482,MATHER YOUTH ACADEMY/YOP,4420 MONHEGAN WAY ,MATHER,CA,95655,38.54459308,-121.2891319,+19163635019
FA0005194,STRAW HAT PIZZA,2929 MATHER FIELD RD ,RANCHO CORDOVA,CA,95670,,,+19163635050
FA0004628,BIG LOTS #1918,8700 LA RIVIERA DR ,SACRAMENTO,CA,95826,,,+19163635623
FA0029704,7-ELEVEN STORE 2235-14098A,10246 MILLS STATION RD ,RANCHO CORDOVA,CA,95670,38.58336916,-121.3088903,+19163636349
FA0001914,BRADSHAW RANCH GOLF COURSE INC,7350 BRADSHAW RD ,SACRAMENTO,CA,95829,,,+19163636549
FA0003328,JJ FOOD AND LIQUOR,10401 FOLSOM BLVD A,RANCHO CORDOVA,CA,95670,,,+19163637080
FA0003299,SUPER 7 FOOD 7 LIQUOR,9689 FOLSOM BLVD ,SACRAMENTO,CA,95827,,,+19163637230
FA0047332,PAPA MURPHY'S TAKE N BAKE PIZZA,3557 BRADSHAW RD STE 2-D,RANCHO CORDOVA,CA,95827,,,+19163637272
FA0004421,COUNTRYSIDE DRIVE-IN,9200 JACKSON RD,SACRAMENTO,CA,95826,,,+19163637743
FA0003290,MODURANG RESTAURANT,9545 FOLSOM BLVD # 2,SACRAMENTO,CA,95827,,,+19163638505
FA0001896,ADALBERTO'S MEXICAN FOOD,3421 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163639195
FA0003268,M & M DISCOUNT LIQUOR & GROCERY,8969 FOLSOM BLVD,SACRAMENTO,CA,95826,,,+19163639426
FA0006783,WHITE ROCK ELEMENTARY SCHOOL,10487 WHITE ROCK RD ,RANCHO CORDOVA,CA,95670,38.58673815,-121.2996719,+19163639441
FA0003278,JIN MI SNACK CORNER,9235 FOLSOM BLVD,SACRAMENTO,CA,95826,,,+19163639634
FA0003323,MCDONALD'S #6529,10355 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163639931
FA0013895,ALL STAR GAS AND BASKIN-ROBBINS,10109 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,38.58238093,-121.3177498,+19163640330
FA0003304,CAPITAL FOOD & LIQUOR,10009 FOLSOM BLVD B,SACRAMENTO,CA,95827,,,+19163641327
FA0004633,JACK IN THE BOX #3421,8750 LA RIVIERA DR ,SACRAMENTO,CA,95826,,,+19163641455
FA0003334,CORDOVA LIQUORS,10469 FOLSOM BLVD,RANCHO CORDOVA,CA,95670,,,+19163641797
FA0003286,HANKOOK TOFU HOUSE,9521 FOLSOM BLVD STE A,SACRAMENTO,CA,95827,,,+19163641950
FA0002472,MATHER GOLF PARTNERS,4103 ZINFANDEL DR,MATHER AFB,CA,95655,,,+19163644354
FA0014468,SAFEWAY #1746 [STARBUCKS],10635 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,38.59563472,-121.2926771,+19163644940
FA0048927,AFC SUSHI @ SAFEWAY #1746,10635 FOLSOM BLVD,RANCHO CORDOVA,CA,95670,,,+19163644940
FA0007073,SAFEWAY FUEL CENTER #1746,10605 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163644940
FA0001894,7-ELEVEN 2235-23226 B,3405 BRADSHAW RD ,SACRAMENTO,CA,95827,38.56176679,-121.3356927,+19163645248
FA0005240,CARL'S JR RESTAURANT #8734,9631 MICRON AVE,SACRAMENTO,CA,95827,,,+19163645268
FA0003349,JACK IN THE BOX #0499,10699 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163645340
FA0004541,LA POPULAR SUPERMARKET [Restaurant],9180 KIEFER BLVD A,SACRAMENTO,CA,95826,,,+19163645394
FA0030799,SERVO GASOLINE,2931 MATHER FIELD RD ,RANCHO CORDOVA,CA,95670,38.5840074,-121.3093321,+19163645680
FA0004763,BRIANNA'S MEXICAN FOOD,9783 LINCOLN VILLAGE DR ,SACRAMENTO,CA,95827,,,+19163645805
FA0004639,LA RIVIERA MARKET,9331 LA RIVIERA DR ,SACRAMENTO,CA,95826,,,+19163648701
FA0003329,ROYAL FRESH PIZZA,10401 FOLSOM BLVD B,RANCHO CORDOVA,CA,95670,,,+19163648888
FA0040624,CHICAGO FIRE PIZZA,2416 J ST ,SACRAMENTO,CA,95816,,,+19163653655
FA0045750,CHICAGO FIRE,310 PALLADIO PKWY STE 701,FOLSOM,CA,95630,,,+19163653655
FA0018415,THE SANDWICH SPOT,9408 KIEFER BLVD 2,SACRAMENTO,CA,95826,38.546688,-121.348502,+19163660125
FA0031561,JACKSON SHELL,9701 JACKSON RD ,SACRAMENTO,CA,95827,,,+19163660130
FA0004543,BASKIN-ROBBINS,9197 KIEFER BLVD STE A,SACRAMENTO,CA,95826,38.54819575,-121.3592809,+19163660432
FA0004534,RITE AID #6081,9133 KIEFER BLVD ,SACRAMENTO,CA,95826,38.54817763,-121.3606794,+19163661384
FA0032119,MY GOODS MARKET #0477,3329 MATHER FIELD RD ,RANCHO CORDOVA,CA,95670,,,+19163661575
FA0002335,CORDOVA GARDENS SCHOOL,2400 DAWES WAY,RANCHO CORDOVA,CA,95670,38.596114,-121.310222,+19163661766
FA0008620,JACK IN THE BOX #3472,9680 BUSINESS PARK DR ,SACRAMENTO,CA,95827,,,+19163661988
FA0019953,BUSINESS PARK TEXACO,9680 BUSINESS PARK DR ,SACRAMENTO,CA,95827,38.56839674,-121.3358209,+19163661992
FA0004764,VILLAGE MARKET,9791 LINCOLN VILLAGE DR ,SACRAMENTO,CA,95827,,,+19163663086
FA0042330,CORDOVA SENIOR ACTIVITY CENTER,3480 ROUTIER RD,SACRAMENTO,CA,95827,38.56671809,-121.3193997,+19163663133
FA0049749,FIT EATS,1420 16TH ST,SACRAMENTO,CA,95814,,,+19163663287
FA0003276,PINE TREE HOUSE (SO NA MU JIP),9205 FOLSOM BLVD D,SACRAMENTO,CA,95826,,,+19163663323
FA0004535,SAVE MART SUPERMARKET #623 [Restaurant],9137 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163663555
FA0001902,MOUNTAIN MIKE'S PIZZA,3609 BRADSHAW RD STE J,SACRAMENTO,CA,95827,,,+19163663609
FA0017763,RURULALA,9721 FOLSOM BLVD ,SACRAMENTO,CA,95827,38.5741357,-121.3349344,+19163663846
FA0014475,KFC #190,3551 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163665511
FA0006457,KING DELI,9333 TECH CENTER DR 200,SACRAMENTO,CA,95826,38.5640394,-121.3519131,+19163665870
FA0004530,ROSEMONT WINE LIQUOR,9106 KIEFER BLVD,SACRAMENTO,CA,95826,,,+19163666068
FA0006782,CORDOVA VILLA SCHOOL,10359 S WHITE ROCK RD,RANCHO CORDOVA,CA,95670,38.57887625,-121.2996603,+19163666181
FA0004536,ROUND TABLE PIZZA #23,9138 KIEFER BLVD ,SACRAMENTO,CA,95826,,,+19163666376
FA0004762,JB'S LOUNGE & GRILL,9777 LINCOLN VILLAGE DR ,SACRAMENTO,CA,95827,,,+19163666667
FA0003269,YOUNG DONG SUL LUNG TANG,8979 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163666698
FA0017008,SUBWAY,3130 BRADSHAW RD ,SACRAMENTO,CA,95827,38.5690739,-121.3374212,+19163667188
FA0004630,M & N LIQUOR,8722 LA RIVIERA DR,SACRAMENTO,CA,95826,,,+19163668029
FA0017137,SUBWAY,8740 LA RIVIERA DR STE A,SACRAMENTO,CA,95826,38.56367729,-121.3796769,+19163668700
FA0005991,SA RANG BANG,3631 S PORT DR ,SACRAMENTO,CA,95826,,,+19163682277
FA0006456,MAYHEW DELI,9333 TECH CENTER DR 150,SACRAMENTO,CA,95826,38.5637994,-121.3521131,+19163686673
FA0001908,HAPPY PALACE RESTAURANT,3643 BRADSHAW RD J,SACRAMENTO,CA,95827,,,+19163686688
FA0016885,K1 SPEED,3130 BRADHSAW RD ,SACRAMENTO,CA,95827,38.568619,-121.336806,+19163687223
FA0004425,SUBWAY SANDWICH,9690 JACKSON RD,SACRAMENTO,CA,95827,38.52886606,-121.3356206,+19163687357
FA0048537,TSUKIJI SUSHI,3539 BRADSHAW RD STE 313,SACRAMENTO,CA,95827,,,+19163687718
FA0003309,SUNRISE WAFFLE,10113 FOLSOM BLVD # C/D,RANCHO CORDOVA,CA,95670,,,+19163687988
FA0001895,TACO BELL #2453,3411 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163688022
FA0016616,DIAMOND BILLIARDS,10303 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163688800
FA0030699,FLYING V  MARKET (CHEVRON),9700 JACKSON RD ,SACRAMENTO,CA,95827,38.52853869,-121.3345255,+19163691633
FA0031238,UNITED PETROLEUM VALERO,10299 FOLSOM BLVD ,RANCHO CORDOVA,CA,95670,,,+19163691909
FA0003264,NINJA SUSHI,8937 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163691935
FA0041616,PITA Q,9689 FOLSOM BLVD STE B,SACRAMENTO,CA,95827,,,+19163692175
FA0014099,SLAVIC MISSIONARY CHURCH INC [Main Church Kitchen],9880 JACKSON RD ,SACRAMENTO,CA,95827,38.52545403,-121.3287847,+19163695504
FA0003265,EL FORASTERO MEXICAN FOOD,8949 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163697094
FA0003303,PAPA JOHN'S PIZZA,9989 FOLSOM BLVD ,SACRAMENTO,CA,95827,,,+19163697272
FA0003287,GOLDEN BOWLS,9529 FOLSOM BLVD G,SACRAMENTO,CA,95827,,,+19163697364
FA0005826,LA BOU,10395 ROCKINGHAM DR ,SACRAMENTO,CA,95827,,,+19163697824
FA0012663,SMILE FOOD MARKET [Restaurant],2950 BRADSHAW RD,SACRAMENTO,CA,95827,,,+19163698543
FA0013671,INT'L HOUSE OF PANCAKES (IHOP),3525 BRADSHAW RD ,SACRAMENTO,CA,95827,,,+19163698575
FA0017322,SUBWAY #27468,3581 MATHER FIELD RD A,RANCHO CORDOVA,CA,95670,38.5719429,-121.298756,+19163698800
FA0003338,SUNNY RESTAURANT AND FAST FOOD,10499 FOLSOM BLVD C,RANCHO CORDOVA,CA,95670,,,+19163698888
FA0003292,HOI CIN,9555 FOLSOM BLVD C,SACRAMENTO,CA,95827,,,+19163698915
FA0003289,BESAME MUCHO MARKET [Restaurant],9531 FOLSOM BLVD ,SACRAMENTO,CA,95827,,,+19163698989
FA0014435,TAQUERIA ESPINOZA,2805 12TH AVE 1,SACRAMENTO,CA,95817,,,+19163702511
FA0045721,WHAT'S THE SCOOP? ICE CREAM & MORE,6350 FOLSOM BLVD,SACRAMENTO,CA,95819,,,+19163707301
FA0049835,INSIGHT COFFEE ROASTERS,1615 16TH ST,SACRAMENTO,CA,95814,,,+19163707582
FA0041323,RALEY'S AISLE 1 #481,5345 HAZEL AVE ,FAIR OAKS,CA,95628,,,+19163733333
FA0040242,BEL AIR AISLE ONE STORE #578,3200 ARENA BLVD ,SACRAMENTO,CA,95834,,,+19163766770
FA0003306,FULL STOP MARKET,10069 FOLSOM BLVD,RANCHO CORDOVA,CA,95670,,,+19163767037
FA0006100,BAMBOO NOODLE HOUSE,6070 STOCKTON BLVD STE C,SACRAMENTO,CA,95824,,,+19163767836
FA0030415,USA STAR ONE,8908 ELDER CREEK RD ,SACRAMENTO,CA,95828,,,+19163790001
FA0003132,A A TASTY,6601 FLORIN RD ,SACRAMENTO,CA,95828,,,+19163790309
FA0016604,COMFORT INN & SUITES,21 HOWE AVE ,SACRAMENTO,CA,95826,38.55069198,-121.409855,+19163790400
FA0003157,TACO FRESCO BURGER,8168 FLORIN RD ,SACRAMENTO,CA,95828,,,+19163790498
FA0040945,SCOTT'S SEAFOOD GRILL & BAR,4800 RIVERSIDE BLVD B,SACRAMENTO,CA,95822,,,+19163795959
FA0043477,MCDONALD'S RESTAURANT,7901 COLLEGE TOWN DR,SACRAMENTO,CA,95826,,,+19163799802
FA0032343,7-ELEVEN #2365-39155A,5550 S WATT AVE STE A,SACRAMENTO,CA,95826,,,+19163799901
FA0032375,POWER INN SHELL,8090 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163810606
FA0006802,FAST STOP FOOD STORE #6,5601 WILKINSON ST ,SACRAMENTO,CA,95820,,,+19163811139
FA0003163,SUBWAY SANDWICH,8484 FLORIN RD 10,SACRAMENTO,CA,95828,38.49554256,-121.3910592,+19163811914
FA0003237,SUPERB BURGER,8399 FOLSOM BLVD # 4,SACRAMENTO,CA,95826,,,+19163812020
FA0029702,7-ELEVEN #32836,5500 FLORIN PERKINS RD ,SACRAMENTO,CA,95826,38.52560818,-121.3912925,+19163812063
FA0014901,SUBWAY #21915,5501 POWER INN RD 120,SACRAMENTO,CA,95820,38.52590658,-121.4085336,+19163812100
FA0004622,7-ELEVEN FOOD STORE,7700 LA RIVIERA DR ,SACRAMENTO,CA,95826,38.55729447,-121.4105802,+19163812620
FA0018065,SIERRA ENTERPRISE ELEMENTARY SCHOOL,9115 FRUITRIDGE RD,SACRAMENTO,CA,95826,38.52623849,-121.3613139,+19163812767
FA0018309,CIRCLE M MARKET,5650 POWER INN RD 700,SACRAMENTO,CA,95824,,,+19163812872
FA0032074,ARCO AM/PM #5503,8121 FLORIN RD ,SACRAMENTO,CA,95828,,,+19163813000
FA0016754,STARBUCKS COFFEE #5895,8393 FOLSOM BLVD STE A,SACRAMENTO,CA,95826,38.54884869,-121.3948849,+19163813498
FA0003154,RICHARD'S DONUTS,8158 FLORIN RD ,SACRAMENTO,CA,95828,,,+19163813702
FA0005643,EL-ZAMORANO,5650 POWER INN RD 800,SACRAMENTO,CA,95824,,,+19163813774
FA0003229,C K'S DONUTS,8333 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163813818
FA0002630,ELDER CREEK MARKET,7025 ELDER CREEK RD,SACRAMENTO,CA,95824,,,+19163813832
FA0003161,CHINA OCEAN RESTAURANT,8484 FLORIN RD 170,SACRAMENTO,CA,95828,,,+19163813928
FA0002632,MAC QUE'S BAR-B-Q,8101 ELDER CREEK RD STE Q,SACRAMENTO,CA,95824,38.51101308,-121.4085539,+19163814119
FA0018495,FASTRIP FOOD STORE #895/10,8061 FLORIN RD ,SACRAMENTO,CA,95828,,,+19163814224
FA0030789,CHOICE GAS,7900 FRUITRIDGE RD ,SACRAMENTO,CA,95820,,,+19163815237
FA0003153,SOUTH SAC MOOSE LODGE #255,8156 FLORIN RD ,SACRAMENTO,CA,95828,38.49541807,-121.4066514,+19163815511
FA0003234,WHOLE HEARTED JUICE CO,8353 FOLSOM BLVD ,SACRAMENTO,CA,95826,38.54748424,-121.3960688,+19163816333
FA0003228,J & K FOOD LIQUOR & WINE,8321 FOLSOM BLVD ,SACRAMENTO,CA,95826,38.54742294,-121.3993702,+19163816500
FA0005641,EXPRESS DONUTS,5650 POWER INN RD STE 100,SACRAMENTO,CA,95824,,,+19163817442
FA0005360,EXPRESS STOP,2365 NORTH AVE,SACRAMENTO,CA,95838,,,+19163817442
FA0004618,TACO BELL #20245,7590 LA RIVIERA DR ,SACRAMENTO,CA,95826,,,+19163817771
FA0031249,786 ENTERPRISE,8461 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163817861
FA0032377,JAVAN SHELL FOOD MART,7149 S WATT AVE ,SACRAMENTO,CA,95829,,,+19163817862
FA0006118,MY HOA RESTAURANT,6540 STOCKTON BLVD 7,SACRAMENTO,CA,95823,,,+19163824325
FA0004730,WILL C WOOD JR HIGH SCHOOL,6201 LEMON HILL AVE,SACRAMENTO,CA,95824,38.51690909,-121.4316463,+19163825900
FA0004789,EARL WARREN SCHOOL,5420 LOWELL ST,SACRAMENTO,CA,95820,38.52608869,-121.418039,+19163825932
FA0001785,HUBERT H BANCROFT SCHOOL,2929 BELMAR ST ,SACRAMENTO,CA,95826,38.55339352,-121.3859693,+19163825942
FA0004731,ELDER CREEK SCHOOL,7934 LEMON HILL AVE,SACRAMENTO,CA,95824,38.51543009,-121.4100497,+19163825974
FA0002282,CAMELLIA SCHOOL,6600 COUGAR DR ,SACRAMENTO,CA,95828,38.50772236,-121.4201239,+19163825980
FA0004498,STICKY GATOR BBQ & SOUL FOOD,2322 K ST ,SACRAMENTO,CA,95816,,,+19163829178
FA0015053,THAI CANTEEN,1501 16TH ST STE 109,SACRAMENTO,CA,95814,,,+19163829196
FA0001027,SOUTH,2005 11TH ST ,SACRAMENTO,CA,95818,,,+19163829722
FA0046466,DICKEY'S BARBECUE PIT,6013 FLORIN RD 200,SACRAMENTO,CA,95823,,,+19163829811
FA0020118,INSIGHT COFFEE ROASTERS,1014 10TH ST ,SACRAMENTO,CA,95814,38.57988262,-121.4939482,+19163829891
FA0004514,FLORIN ELEMENTARY SCHOOL,7300 KARA DR ,SACRAMENTO,CA,95828,38.49208083,-121.403972,+19163830530
FA0003160,CARNICERIA LA RANCHERITA MARKET,8275 FLORIN RD 150,SACRAMENTO,CA,95828,,,+19163830632
FA0003232,TAQUERIA EL FESTIVAL,8345 FOLSOM BLVD 119,SACRAMENTO,CA,95826,,,+19163830878
FA0041763,I LOVE TERIYAKI AND SUSHI,5301 POWER INN RD 190,SACRAMENTO,CA,95820,,,+19163831866
FA0003482,FRASINETTI WINERY [Restaurant & Bar],7395 FRASINETTI RD ,SACRAMENTO,CA,95828,,,+19163832444
FA0040666,BRIARWOOD HEALTH CARE -- LHCF,5901 LEMON HILL AVE ,SACRAMENTO,CA,95824,38.51628862,-121.4365211,+19163832741
FA0001951,SAMUEL KENNEDY ELEM SCHOOL,7037 BRIGGS DR ,SACRAMENTO,CA,95828,38.49940213,-121.4171397,+19163833311
FA0031993,COLLEGE TOWN CHEVRON #1005,7901 COLLEGE TOWN DR ,SACRAMENTO,CA,95826,,,+19163833501
FA0007699,WENDY'S #663,2750 POWER INN RD ,SACRAMENTO,CA,95826,,,+19163834140
FA0006772,OFF THE WALL SOCCER INC,5 WAYNE CT,SACRAMENTO,CA,95829,38.5169151,-121.3675856,+19163834200
FA0019332,MAD BUTCHER MEAT CO,6480 FLORIN PERKINS RD ,SACRAMENTO,CA,95828,,,+19163834943
FA0004624,GORDITO BURRITO,7810 LA RIVIERA DR,SACRAMENTO,CA,95826,,,+19163835688
FA0003626,EL PADRINO TAQUERIA,6924 FRUITRIDGE RD ,SACRAMENTO,CA,95820,,,+19163836020
FA0003235,RALEY'S SUPERMARKET #420 [HOT FOOD DELI],8391 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163836622
FA0002221,DENNY'S RESTAURANT #1035,7900 COLLEGE TOWN DR ,SACRAMENTO,CA,95826,,,+19163837071
FA0005645,RAYNA'S GOURMET CATERING,5665 POWER INN RD STE 126,SACRAMENTO,CA,95824,,,+19163837533
FA0003256,LOTTERY LIQUOR,8655 FOLSOM BLVD,SACRAMENTO,CA,95826,,,+19163837576
FA0004619,MOUNTAIN MIKE'S PIZZA,7660 LA RIVIERA DR,SACRAMENTO,CA,95826,,,+19163838300
FA0045784,PRIME TIME NUTRITION #562,5580 POWER INN RD STE A,SACRAMENTO,CA,95820,,,+19163838806
FA0003240,ROMA PIZZERIA #2,8491 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163839264
FA0032401,POWER INN CHEVRON,8099 FOLSOM BLVD ,SACRAMENTO,CA,95826,,,+19163839269
FA0004828,SEAFOOD CITY [FISH FRY],6051 MACK RD ,SACRAMENTO,CA,95823,,,+19163839500
FA0003166,MI TIERRA CARNICERIA Y SUPERMERCADO [Satellite Food Distribution],8484 FLORIN RD 70,SACRAMENTO,CA,95828,38.49614256,-121.3919592,+19163839621
FA0003148,THE CINCH BAR,8003 FLORIN RD ,SACRAMENTO,CA,95828,,,+19163839924
FA0029811,FRUITRIDGE AM/PM,8880 FRUITRIDGE RD ,SACRAMENTO,CA,95826,38.52479076,-121.3708712,+19163860161
